Date,Currency,Mean,Buy,Sell
07/08/2015,HONGKONG DOLLAR,13.0563,13.0437,13.0688
07/08/2015,SINGAPORE DOLLAR,73.0086,72.9279,73.0893
07/08/2015,SAUDI RIYAL,26.9871,26.9605,27.0138
07/08/2015,CHINESE YUAN,16.2978,16.2795,16.3161
07/08/2015,AUSTRALIAN $,74.5321,74.4452,74.6189
10/08/2015,US DOLLAR,101.1142,101.0167,101.2118
10/08/2015,STG POUND,156.5822,156.4228,156.7417
10/08/2015,EURO,110.9019,110.7878,111.0161
10/08/2015,SA RAND,7.9969,7.9873,8.0065
10/08/2015,KES / USHS,34.9111,34.828,34.9942
10/08/2015,KES / TSHS,20.7983,20.7288,20.8678
10/08/2015,KES / RWF,6.8389,6.7779,6.8999
10/08/2015,KES / BIF,15.3392,15.2749,15.4034
10/08/2015,AE DIRHAM,27.5287,27.5017,27.5556
10/08/2015,CAN $,76.9281,76.8363,77.0198
10/08/2015,S FRANC,102.8734,102.7218,103.025
10/08/2015,JPY (100),81.2881,81.2031,81.373
10/08/2015,SW KRONER,11.5392,11.5241,11.5543
10/08/2015,NOR KRONER,12.2317,12.2095,12.2538
10/08/2015,DAN KRONER,14.8623,14.8471,14.8775
10/08/2015,IND RUPEE,1.5856,1.584,1.5873
10/08/2015,HONGKONG DOLLAR,13.0431,13.0305,13.0557
10/08/2015,SINGAPORE DOLLAR,73.0225,72.9415,73.1035
10/08/2015,SAUDI RIYAL,26.9609,26.9342,26.9876
10/08/2015,CHINESE YUAN,16.283,16.2647,16.3013
10/08/2015,AUSTRALIAN $,74.8094,74.7119,74.9068
11/08/2015,US DOLLAR,101.1317,101.0422,101.2212
11/08/2015,STG POUND,157.4542,157.2878,157.6206
11/08/2015,EURO,110.9267,110.8217,111.0317
11/08/2015,SA RAND,7.938,7.9282,7.9477
11/08/2015,KES / USHS,35.0534,34.9729,35.1338
11/08/2015,KES / TSHS,20.8145,20.7466,20.8824
11/08/2015,KES / RWF,7.1944,7.1534,7.2354
11/08/2015,KES / BIF,15.2742,15.2112,15.3372
11/08/2015,AE DIRHAM,27.5334,27.5087,27.5582
11/08/2015,CAN $,77.3652,77.2789,77.4514
11/08/2015,S FRANC,102.6979,102.5705,102.8253
11/08/2015,JPY (100),81.048,80.9698,81.1262
11/08/2015,SW KRONER,11.5876,11.5744,11.6009
11/08/2015,NOR KRONER,12.2837,12.2684,12.299
11/08/2015,DAN KRONER,14.8656,14.8511,14.8802
11/08/2015,IND RUPEE,1.5761,1.5746,1.5776
11/08/2015,HONGKONG DOLLAR,13.0388,13.0273,13.0504
11/08/2015,SINGAPORE DOLLAR,72.2524,72.1833,72.3215
11/08/2015,SAUDI RIYAL,26.967,26.9353,26.9988
11/08/2015,CHINESE YUAN,15.9919,15.9703,16.0135
11/08/2015,AUSTRALIAN $,74.0031,73.9326,74.0737
12/08/2015,US DOLLAR,100.9167,100.8333,101
12/08/2015,STG POUND,157.1619,157.0122,157.3117
12/08/2015,EURO,111.7506,111.6444,111.8567
12/08/2015,SA RAND,7.8572,7.8477,7.8668
12/08/2015,KES / USHS,35.1281,35.0495,35.2066
12/08/2015,KES / TSHS,20.8588,20.7921,20.9256
12/08/2015,KES / RWF,6.8522,6.7921,6.9124
12/08/2015,KES / BIF,15.3295,15.2673,15.3917
12/08/2015,AE DIRHAM,27.4749,27.4518,27.498
12/08/2015,CAN $,76.886,76.8078,76.9641
12/08/2015,S FRANC,102.5211,102.4209,102.6214
12/08/2015,JPY (100),80.7043,80.6215,80.7871
12/08/2015,SW KRONER,11.6791,11.6674,11.6908
12/08/2015,NOR KRONER,12.2152,12.2028,12.2275
12/08/2015,DAN KRONER,14.9768,14.9633,14.9903
12/08/2015,IND RUPEE,1.5583,1.5568,1.5598
12/08/2015,HONGKONG DOLLAR,13.0108,13,13.0215
12/08/2015,SINGAPORE DOLLAR,71.4277,71.3612,71.4943
12/08/2015,SAUDI RIYAL,26.9068,26.8839,26.9297
12/08/2015,CHINESE YUAN,15.675,15.6595,15.6905
12/08/2015,AUSTRALIAN $,73.2908,73.205,73.3765
13/08/2015,US DOLLAR,101.1539,101.0667,101.2412
13/08/2015,STG POUND,157.9419,157.8017,158.0822
13/08/2015,EURO,112.6164,112.5067,112.7261
13/08/2015,SA RAND,7.9494,7.9394,7.9593
13/08/2015,KES / USHS,35.0457,34.966,35.1253
13/08/2015,KES / TSHS,20.9582,20.8907,21.0257
13/08/2015,KES / RWF,6.8065,6.766,6.847
13/08/2015,KES / BIF,15.1848,15.1223,15.2474
13/08/2015,AE DIRHAM,27.5395,27.5154,27.5636
13/08/2015,CAN $,78.0238,77.9414,78.1061
13/08/2015,S FRANC,103.5564,103.4565,103.6564
13/08/2015,JPY (100),81.2938,81.2172,81.3705
13/08/2015,SW KRONER,11.7602,11.7472,11.7732
13/08/2015,NOR KRONER,12.4067,12.3914,12.4219
13/08/2015,DAN KRONER,15.1146,15.101,15.1282
13/08/2015,IND RUPEE,1.5569,1.5555,1.5584
13/08/2015,HONGKONG DOLLAR,13.0481,13.0368,13.0593
13/08/2015,SINGAPORE DOLLAR,72.5456,72.4752,72.616
13/08/2015,SAUDI RIYAL,26.9643,26.9375,26.9912
13/08/2015,CHINESE YUAN,15.7707,15.7538,15.7876
13/08/2015,AUSTRALIAN $,74.6921,74.6074,74.7767
14/08/2015,US DOLLAR,102.2534,102.1533,102.3535
14/08/2015,STG POUND,159.6044,159.425,159.7839
14/08/2015,EURO,113.9858,113.865,114.1067
14/08/2015,SA RAND,7.9642,7.9536,7.9747
14/08/2015,KES / USHS,34.7667,34.6349,34.8985
14/08/2015,KES / TSHS,20.8307,20.7614,20.9
14/08/2015,KES / RWF,7.1181,7.0769,7.1593
14/08/2015,KES / BIF,15.1487,15.0361,15.2614
14/08/2015,AE DIRHAM,27.84,27.8089,27.871
14/08/2015,CAN $,78.3011,78.2125,78.3898
14/08/2015,S FRANC,104.7357,104.5796,104.8919
14/08/2015,JPY (100),82.2006,82.1102,82.291
14/08/2015,SW KRONER,12.0531,12.037,12.0691
14/08/2015,NOR KRONER,12.4537,12.4309,12.4765
14/08/2015,DAN KRONER,15.2685,15.2525,15.2846
14/08/2015,IND RUPEE,1.5702,1.5686,1.5719
14/08/2015,HONGKONG DOLLAR,13.1872,13.1743,13.2001
14/08/2015,SINGAPORE DOLLAR,72.8638,72.7899,72.9377
14/08/2015,SAUDI RIYAL,27.2603,27.23,27.2906
14/08/2015,CHINESE YUAN,15.9765,15.9602,15.9927
14/08/2015,AUSTRALIAN $,75.4477,75.3483,75.5471
17/08/2015,US DOLLAR,102.2911,102.2028,102.3794
17/08/2015,STG POUND,160.1225,159.955,160.29
17/08/2015,EURO,113.515,113.3989,113.6311
17/08/2015,SA RAND,7.9709,7.9617,7.9801
17/08/2015,KES / USHS,34.6072,34.5284,34.6859
17/08/2015,KES / TSHS,20.7741,20.7073,20.8409
17/08/2015,KES / RWF,7.1155,7.0752,7.1559
17/08/2015,KES / BIF,15.1431,15.0812,15.2051
17/08/2015,AE DIRHAM,27.8491,27.8247,27.8735
17/08/2015,CAN $,77.9688,77.8866,78.0509
17/08/2015,S FRANC,104.6564,104.5339,104.7788
17/08/2015,JPY (100),82.2243,82.1434,82.3052
17/08/2015,SW KRONER,12.0148,11.9996,12.0301
17/08/2015,NOR KRONER,12.395,12.3759,12.414
17/08/2015,DAN KRONER,15.2087,15.1941,15.2233
17/08/2015,IND RUPEE,1.5683,1.5668,1.5698
17/08/2015,HONGKONG DOLLAR,13.1907,13.1793,13.2021
17/08/2015,SINGAPORE DOLLAR,72.6654,72.5975,72.7333
17/08/2015,SAUDI RIYAL,27.2707,27.2454,27.2961
17/08/2015,CHINESE YUAN,15.9959,15.9814,16.0103
17/08/2015,AUSTRALIAN $,75.4448,75.3541,75.5355
18/08/2015,US DOLLAR,102.9,102.8,103
18/08/2015,STG POUND,160.1086,159.9717,160.2456
18/08/2015,EURO,113.7653,113.6439,113.8867
18/08/2015,SA RAND,7.9615,7.9517,7.9713
18/08/2015,KES / USHS,34.451,34.3689,34.5331
18/08/2015,KES / TSHS,20.5054,20.4369,20.5739
18/08/2015,KES / RWF,7.0729,7.032,7.1138
18/08/2015,KES / BIF,15.0438,14.9806,15.107
18/08/2015,AE DIRHAM,28.0149,27.9873,28.0425
18/08/2015,CAN $,78.5017,78.4074,78.596
18/08/2015,S FRANC,105.0644,104.9408,105.1879
18/08/2015,JPY (100),82.6672,82.5703,82.7642
18/08/2015,SW KRONER,12.0414,12.0276,12.0552
18/08/2015,NOR KRONER,12.5043,12.4825,12.526
18/08/2015,DAN KRONER,15.2426,15.2267,15.2586
18/08/2015,IND RUPEE,1.5751,1.5734,1.5769
18/08/2015,HONGKONG DOLLAR,13.2695,13.2566,13.2824
18/08/2015,SINGAPORE DOLLAR,73.098,73.0062,73.1898
18/08/2015,SAUDI RIYAL,27.4334,27.3987,27.4681
18/08/2015,CHINESE YUAN,16.0569,16.0399,16.0739
18/08/2015,AUSTRALIAN $,75.7704,75.6711,75.8698
19/08/2015,US DOLLAR,103.1596,103.075,103.2441
19/08/2015,STG POUND,161.6689,161.5067,161.8311
19/08/2015,EURO,114.0089,113.8939,114.1239
19/08/2015,SA RAND,7.9885,7.9798,7.9972
19/08/2015,KES / USHS,34.4128,34.3361,34.4894
19/08/2015,KES / TSHS,20.5507,20.4854,20.6161
19/08/2015,KES / RWF,7.0551,7.0154,7.0948
19/08/2015,KES / BIF,14.9594,14.8987,15.0201
19/08/2015,AE DIRHAM,28.0855,28.0621,28.1089
19/08/2015,CAN $,79.0101,78.9302,79.09
19/08/2015,S FRANC,105.6476,105.5231,105.7721
19/08/2015,JPY (100),82.9824,82.9044,83.0604
19/08/2015,SW KRONER,12.0957,12.0837,12.1078
19/08/2015,NOR KRONER,12.4909,12.4784,12.5034
19/08/2015,DAN KRONER,15.2831,15.2695,15.2968
19/08/2015,IND RUPEE,1.581,1.5796,1.5824
19/08/2015,HONGKONG DOLLAR,13.3058,13.2949,13.3167
19/08/2015,SINGAPORE DOLLAR,73.5226,73.4362,73.6091
19/08/2015,SAUDI RIYAL,27.5074,27.483,27.5318
19/08/2015,CHINESE YUAN,16.1213,16.1077,16.1349
19/08/2015,AUSTRALIAN $,75.6521,75.5643,75.7399
20/08/2015,US DOLLAR,103.5285,103.4306,103.6265
20/08/2015,STG POUND,162.3331,162.1756,162.4906
20/08/2015,EURO,115.2019,115.0911,115.3128
20/08/2015,SA RAND,8.0059,7.9962,8.0157
20/08/2015,KES / USHS,34.435,34.3542,34.5159
20/08/2015,KES / TSHS,20.5355,20.4677,20.6032
20/08/2015,KES / RWF,7.03,6.9895,7.0704
20/08/2015,KES / BIF,14.9621,14.8997,15.0246
20/08/2015,AE DIRHAM,28.186,28.1589,28.213
20/08/2015,CAN $,78.9812,78.8884,79.074
20/08/2015,S FRANC,107.0782,106.9271,107.2294
20/08/2015,JPY (100),83.5042,83.4185,83.59
20/08/2015,SW KRONER,12.1598,12.1462,12.1734
20/08/2015,NOR KRONER,12.4876,12.4707,12.5046
20/08/2015,DAN KRONER,15.4373,15.4208,15.4537
20/08/2015,IND RUPEE,1.5876,1.5859,1.5894
20/08/2015,HONGKONG DOLLAR,13.3568,13.3442,13.3694
20/08/2015,SINGAPORE DOLLAR,73.8092,73.7262,73.8922
20/08/2015,SAUDI RIYAL,27.6054,27.5771,27.6337
20/08/2015,CHINESE YUAN,16.1929,16.1764,16.2094
20/08/2015,AUSTRALIAN $,76.078,75.9801,76.1758
21/08/2015,US DOLLAR,103.4756,103.3806,103.5706
21/08/2015,STG POUND,162.4425,162.28,162.605
21/08/2015,EURO,116.7564,116.64,116.8728
21/08/2015,SA RAND,7.9775,7.9672,7.9879
21/08/2015,KES / USHS,34.5493,34.4692,34.6293
21/08/2015,KES / TSHS,20.575,20.5078,20.6422
21/08/2015,KES / RWF,7.0336,6.9933,7.0739
21/08/2015,KES / BIF,14.9698,14.9077,15.0318
21/08/2015,AE DIRHAM,28.1716,28.1453,28.1978
21/08/2015,CAN $,78.995,78.9104,79.0796
21/08/2015,S FRANC,108.1476,107.9918,108.3034
21/08/2015,JPY (100),84.1573,84.0629,84.2517
21/08/2015,SW KRONER,12.2055,12.1921,12.2188
21/08/2015,NOR KRONER,12.6007,12.5845,12.6169
21/08/2015,DAN KRONER,15.6447,15.6291,15.6602
21/08/2015,IND RUPEE,1.5708,1.5692,1.5723
21/08/2015,HONGKONG DOLLAR,13.3494,13.3372,13.3617
21/08/2015,SINGAPORE DOLLAR,73.4338,73.356,73.5117
21/08/2015,SAUDI RIYAL,27.5854,27.5571,27.6137
21/08/2015,CHINESE YUAN,16.1751,16.159,16.1913
21/08/2015,AUSTRALIAN $,75.6355,75.5402,75.7308
24/08/2015,US DOLLAR,103.6042,103.5083,103.7
24/08/2015,STG POUND,162.2819,162.1106,162.4533
24/08/2015,EURO,118.4369,118.3144,118.5594
24/08/2015,SA RAND,7.9874,7.977,7.9978
24/08/2015,KES / USHS,34.796,34.7155,34.8764
24/08/2015,KES / TSHS,20.6266,20.5593,20.694
24/08/2015,KES / RWF,7.0249,6.9846,7.0651
24/08/2015,KES / BIF,14.8527,14.7907,14.9147
24/08/2015,AE DIRHAM,28.2066,28.1801,28.2331
24/08/2015,CAN $,79.0932,79.008,79.1784
24/08/2015,S FRANC,108.282,108.1253,108.4388
24/08/2015,JPY (100),84.2619,84.1668,84.357
24/08/2015,SW KRONER,12.2206,12.2072,12.2341
24/08/2015,NOR KRONER,12.6164,12.6001,12.6326
24/08/2015,DAN KRONER,15.8588,15.843,15.8747
24/08/2015,IND RUPEE,1.5727,1.5712,1.5743
24/08/2015,HONGKONG DOLLAR,13.3617,13.3494,13.3741
24/08/2015,SINGAPORE DOLLAR,73.3481,73.2699,73.4263
24/08/2015,SAUDI RIYAL,27.6245,27.5971,27.6519
24/08/2015,CHINESE YUAN,16.1949,16.1785,16.2112
24/08/2015,AUSTRALIAN $,74.9058,74.8158,74.9958
25/08/2015,US DOLLAR,103.7712,103.6806,103.8618
25/08/2015,STG POUND,163.4983,163.3256,163.6711
25/08/2015,EURO,120.0358,119.9211,120.1506
25/08/2015,SA RAND,7.8594,7.8504,7.8683
25/08/2015,KES / USHS,35.4145,35.3354,35.4936
25/08/2015,KES / TSHS,20.5747,20.509,20.6403
25/08/2015,KES / RWF,7.0259,6.986,7.0657
25/08/2015,KES / BIF,14.8694,14.76,14.9787
25/08/2015,AE DIRHAM,28.2513,28.2262,28.2763
25/08/2015,CAN $,78.1527,78.0668,78.2386
25/08/2015,S FRANC,111.1814,111.0665,111.2964
25/08/2015,JPY (100),87.1404,87.0534,87.2275
25/08/2015,SW KRONER,12.5447,12.5315,12.5579
25/08/2015,NOR KRONER,12.6361,12.6106,12.6616
25/08/2015,DAN KRONER,16.0838,16.0675,16.1001
25/08/2015,IND RUPEE,1.5557,1.5542,1.5571
25/08/2015,HONGKONG DOLLAR,13.3872,13.3755,13.3989
25/08/2015,SINGAPORE DOLLAR,73.7535,73.6682,73.8389
25/08/2015,SAUDI RIYAL,27.6646,27.6378,27.6913
25/08/2015,CHINESE YUAN,16.1831,16.1678,16.1985
25/08/2015,AUSTRALIAN $,74.4454,74.3597,74.5312
26/08/2015,US DOLLAR,103.8061,103.7117,103.9006
26/08/2015,STG POUND,162.9244,162.7639,163.085
26/08/2015,EURO,119.0797,118.9622,119.1972
26/08/2015,SA RAND,7.9196,7.9109,7.9283
26/08/2015,KES / USHS,34.1503,34.071,34.2295
26/08/2015,KES / TSHS,20.6154,20.5485,20.6823
26/08/2015,KES / RWF,7.0232,6.9831,7.0633
26/08/2015,KES / BIF,14.9317,14.87,14.9935
26/08/2015,AE DIRHAM,28.2608,28.2347,28.2869
26/08/2015,CAN $,78.0497,77.9611,78.1384
26/08/2015,S FRANC,109.8071,109.6782,109.9361
26/08/2015,JPY (100),86.7437,86.6575,86.8298
26/08/2015,SW KRONER,12.3753,12.3596,12.3909
26/08/2015,NOR KRONER,12.5912,12.5735,12.6088
26/08/2015,DAN KRONER,15.9554,15.9397,15.9712
26/08/2015,IND RUPEE,1.5691,1.5675,1.5706
26/08/2015,HONGKONG DOLLAR,13.393,13.3808,13.4051
26/08/2015,SINGAPORE DOLLAR,74.1075,74.0322,74.1829
26/08/2015,SAUDI RIYAL,27.6702,27.6365,27.7039
26/08/2015,CHINESE YUAN,16.1856,16.162,16.2091
26/08/2015,AUSTRALIAN $,74.1436,74.0501,74.237
27/08/2015,US DOLLAR,103.604,103.5139,103.6941
27/08/2015,STG POUND,160.5892,160.4144,160.7639
27/08/2015,EURO,117.5811,117.4633,117.6989
27/08/2015,SA RAND,7.9126,7.9027,7.9225
27/08/2015,KES / USHS,34.3134,34.2353,34.3915
27/08/2015,KES / TSHS,20.7039,20.6376,20.7702
27/08/2015,KES / RWF,7.0401,7.0002,7.08
27/08/2015,KES / BIF,14.9609,14.8996,15.0221
27/08/2015,AE DIRHAM,28.2065,28.1816,28.2315
27/08/2015,CAN $,78.0327,77.9472,78.1182
27/08/2015,S FRANC,108.7535,108.6418,108.8652
27/08/2015,JPY (100),86.3763,86.2903,86.4622
27/08/2015,SW KRONER,12.2492,12.2342,12.2642
27/08/2015,NOR KRONER,12.4252,12.4046,12.4459
27/08/2015,DAN KRONER,15.7565,15.7416,15.7714
27/08/2015,IND RUPEE,1.5682,1.5667,1.5697
27/08/2015,HONGKONG DOLLAR,13.3674,13.3558,13.379
27/08/2015,SINGAPORE DOLLAR,73.8289,73.7436,73.9141
27/08/2015,SAUDI RIYAL,27.6207,27.5949,27.6466
27/08/2015,CHINESE YUAN,16.1713,16.1551,16.1875
27/08/2015,AUSTRALIAN $,73.7143,73.6398,73.7887
28/08/2015,US DOLLAR,103.7533,103.6561,103.8506
28/08/2015,STG POUND,160.1325,159.9778,160.2872
28/08/2015,EURO,116.7686,116.6506,116.8867
28/08/2015,SA RAND,7.8987,7.8888,7.9086
28/08/2015,KES / USHS,35.0351,34.9541,35.1161
28/08/2015,KES / TSHS,20.5777,20.5102,20.6452
28/08/2015,KES / RWF,7.0297,6.9894,7.07
28/08/2015,KES / BIF,14.9394,14.829,15.0498
28/08/2015,AE DIRHAM,28.2476,28.218,28.2771
28/08/2015,CAN $,78.6696,78.5809,78.7582
28/08/2015,S FRANC,107.6894,107.5606,107.8183
28/08/2015,JPY (100),85.6581,85.5601,85.7561
28/08/2015,SW KRONER,12.2489,12.2344,12.2633
28/08/2015,NOR KRONER,12.5317,12.5145,12.5489
28/08/2015,DAN KRONER,15.6455,15.6297,15.6614
28/08/2015,IND RUPEE,1.5698,1.5682,1.5714
28/08/2015,HONGKONG DOLLAR,13.3872,13.3746,13.3997
28/08/2015,SINGAPORE DOLLAR,74.0171,73.9186,74.1155
28/08/2015,SAUDI RIYAL,27.6598,27.6254,27.6942
28/08/2015,CHINESE YUAN,16.2241,16.2013,16.247
28/08/2015,AUSTRALIAN $,74.3704,74.28,74.4609
31/08/2015,US DOLLAR,103.8699,103.775,103.9647
31/08/2015,STG POUND,160.3094,160.1561,160.4628
31/08/2015,EURO,116.8028,116.6828,116.9228
31/08/2015,SA RAND,7.7899,7.781,7.7987
31/08/2015,KES / USHS,35.1883,35.1081,35.2686
31/08/2015,KES / TSHS,20.6028,20.5358,20.6697
31/08/2015,KES / RWF,7.0213,6.9812,7.0614
31/08/2015,KES / BIF,14.807,14.7454,14.8687
31/08/2015,AE DIRHAM,28.2793,28.2527,28.3059
31/08/2015,CAN $,78.496,78.4095,78.5825
31/08/2015,S FRANC,108.2485,108.1327,108.3643
31/08/2015,JPY (100),85.7189,85.63,85.8078
31/08/2015,SW KRONER,12.3326,12.3169,12.3482
31/08/2015,NOR KRONER,12.581,12.559,12.603
31/08/2015,DAN KRONER,15.6518,15.6351,15.6684
31/08/2015,IND RUPEE,1.5668,1.5652,1.5683
31/08/2015,HONGKONG DOLLAR,13.4022,13.39,13.4145
31/08/2015,SINGAPORE DOLLAR,73.5466,73.4742,73.619
31/08/2015,SAUDI RIYAL,27.6876,27.6586,27.7165
31/08/2015,CHINESE YUAN,16.2835,16.2664,16.3005
31/08/2015,AUSTRALIAN $,74.2774,74.1887,74.366
01/09/2015,US DOLLAR,103.9576,103.8617,104.0535
01/09/2015,STG POUND,160.1181,159.9628,160.2733
01/09/2015,EURO,117.1456,117.0367,117.2544
01/09/2015,SA RAND,7.8441,7.8351,7.8531
01/09/2015,KES / USHS,35.3029,35.2223,35.3836
01/09/2015,KES / TSHS,20.6335,20.5663,20.7006
01/09/2015,KES / RWF,7.0202,6.9801,7.0604
01/09/2015,KES / BIF,14.8426,14.7809,14.9044
01/09/2015,AE DIRHAM,28.3032,28.2763,28.3301
01/09/2015,CAN $,79.1395,79.0484,79.2306
01/09/2015,S FRANC,108.1316,107.9755,108.2876
01/09/2015,JPY (100),86.1289,86.0352,86.2227
01/09/2015,SW KRONER,12.3102,12.2958,12.3245
01/09/2015,NOR KRONER,12.5776,12.5622,12.593
01/09/2015,DAN KRONER,15.6973,15.6813,15.7133
01/09/2015,IND RUPEE,1.5699,1.5682,1.5716
01/09/2015,HONGKONG DOLLAR,13.4139,13.4015,13.4263
01/09/2015,SINGAPORE DOLLAR,73.9544,73.8651,74.0436
01/09/2015,SAUDI RIYAL,27.7187,27.6913,27.7461
01/09/2015,CHINESE YUAN,16.3199,16.3035,16.3362
01/09/2015,AUSTRALIAN $,74.1374,74.043,74.2318
02/09/2015,US DOLLAR,104.227,104.1306,104.3235
02/09/2015,STG POUND,159.5753,159.3994,159.7511
02/09/2015,EURO,117.6369,117.515,117.7589
02/09/2015,SA RAND,7.7781,7.7692,7.7871
02/09/2015,KES / USHS,35.3076,35.227,35.3883
02/09/2015,KES / TSHS,20.6281,20.561,20.6952
02/09/2015,KES / RWF,7.0035,6.9634,7.0436
02/09/2015,KES / BIF,14.7563,14.6947,14.8179
02/09/2015,AE DIRHAM,28.3773,28.3472,28.4075
02/09/2015,CAN $,78.757,78.6663,78.8478
02/09/2015,S FRANC,108.4118,108.2551,108.5686
02/09/2015,JPY (100),86.8812,86.7827,86.9798
02/09/2015,SW KRONER,12.3249,12.3054,12.3445
02/09/2015,NOR KRONER,12.5326,12.5187,12.5464
02/09/2015,DAN KRONER,15.7619,15.7461,15.7777
02/09/2015,IND RUPEE,1.5723,1.5706,1.574
02/09/2015,HONGKONG DOLLAR,13.4488,13.4364,13.4613
02/09/2015,SINGAPORE DOLLAR,73.6743,73.5801,73.7686
02/09/2015,SAUDI RIYAL,27.7891,27.7615,27.8166
02/09/2015,CHINESE YUAN,16.3748,16.3594,16.3902
02/09/2015,AUSTRALIAN $,73.157,73.0684,73.2456
03/09/2015,US DOLLAR,104.6886,104.5889,104.7882
03/09/2015,STG POUND,160.0844,159.9056,160.2633
03/09/2015,EURO,117.5558,117.43,117.6817
03/09/2015,SA RAND,7.7886,7.7783,7.7989
03/09/2015,KES / USHS,35.1042,35.023,35.1854
03/09/2015,KES / TSHS,20.5563,20.4889,20.6236
03/09/2015,KES / RWF,6.9729,6.9328,7.013
03/09/2015,KES / BIF,14.6807,14.619,14.7425
03/09/2015,AE DIRHAM,28.5026,28.4743,28.5309
03/09/2015,CAN $,78.9328,78.8398,79.0258
03/09/2015,S FRANC,108.0043,107.8792,108.1294
03/09/2015,JPY (100),86.8965,86.7958,86.9973
03/09/2015,SW KRONER,12.3999,12.3837,12.4161
03/09/2015,NOR KRONER,12.6876,12.6678,12.7075
03/09/2015,DAN KRONER,15.7494,15.7329,15.7659
03/09/2015,IND RUPEE,1.5801,1.5785,1.5818
03/09/2015,HONGKONG DOLLAR,13.5082,13.4953,13.5211
03/09/2015,SINGAPORE DOLLAR,73.8752,73.7945,73.956
03/09/2015,SAUDI RIYAL,27.9143,27.8837,27.945
03/09/2015,CHINESE YUAN,16.4711,16.4528,16.4894
03/09/2015,AUSTRALIAN $,73.371,73.275,73.467
04/09/2015,US DOLLAR,105.147,105.0528,105.2412
04/09/2015,STG POUND,160.2853,160.1172,160.4533
04/09/2015,EURO,117.0042,116.8822,117.1261
04/09/2015,SA RAND,7.6938,7.6849,7.7026
04/09/2015,KES / USHS,34.9036,34.8248,34.9824
04/09/2015,KES / TSHS,20.4476,20.3818,20.5135
04/09/2015,KES / RWF,6.9446,6.9051,6.9841
04/09/2015,KES / BIF,14.6824,14.6217,14.7431
04/09/2015,AE DIRHAM,28.6274,28.6014,28.6534
04/09/2015,CAN $,79.5845,79.4951,79.6738
04/09/2015,S FRANC,108.0981,107.9901,108.206
04/09/2015,JPY (100),88.0296,87.9397,88.1195
04/09/2015,SW KRONER,12.4941,12.4804,12.5077
04/09/2015,NOR KRONER,12.678,12.6632,12.6928
04/09/2015,DAN KRONER,15.6802,15.665,15.6955
04/09/2015,IND RUPEE,1.5837,1.5821,1.5852
04/09/2015,HONGKONG DOLLAR,13.5668,13.5547,13.579
04/09/2015,SINGAPORE DOLLAR,74.1935,74.1218,74.2652
04/09/2015,SAUDI RIYAL,28.0336,27.9976,28.0696
04/09/2015,CHINESE YUAN,16.5432,16.5258,16.5606
04/09/2015,AUSTRALIAN $,73.3558,73.2848,73.4268
07/09/2015,US DOLLAR,105.5471,105.45,105.6441
07/09/2015,STG POUND,160.2783,160.1056,160.4511
07/09/2015,EURO,117.6075,117.4794,117.7356
07/09/2015,SA RAND,7.615,7.6057,7.6243
07/09/2015,KES / USHS,34.7997,34.7203,34.8791
07/09/2015,KES / TSHS,20.3417,20.2756,20.4078
07/09/2015,KES / RWF,6.9189,6.8794,6.9585
07/09/2015,KES / BIF,14.6949,14.634,14.7558
07/09/2015,AE DIRHAM,28.7367,28.7095,28.7639
07/09/2015,CAN $,79.5861,79.4949,79.6773
07/09/2015,S FRANC,108.5205,108.3984,108.6427
07/09/2015,JPY (100),88.3979,88.3092,88.4866
07/09/2015,SW KRONER,12.5044,12.4907,12.5181
07/09/2015,NOR KRONER,12.7202,12.7037,12.7366
07/09/2015,DAN KRONER,15.7655,15.7499,15.7812
07/09/2015,IND RUPEE,1.5818,1.5802,1.5834
07/09/2015,HONGKONG DOLLAR,13.619,13.6065,13.6315
07/09/2015,SINGAPORE DOLLAR,73.9825,73.9066,74.0583
07/09/2015,SAUDI RIYAL,28.1395,28.1118,28.1673
07/09/2015,CHINESE YUAN,16.5753,16.5594,16.5911
07/09/2015,AUSTRALIAN $,73.1019,73.0241,73.1797
08/09/2015,US DOLLAR,106.2455,106.1428,106.3482
08/09/2015,STG POUND,162.6803,162.5111,162.8494
08/09/2015,EURO,119.0636,118.9389,119.1883
08/09/2015,SA RAND,7.6043,7.5955,7.6132
08/09/2015,KES / USHS,34.5898,34.5093,34.6703
08/09/2015,KES / TSHS,20.3586,20.2918,20.4253
08/09/2015,KES / RWF,6.8735,6.8339,6.913
08/09/2015,KES / BIF,14.6077,14.5466,14.6689
08/09/2015,AE DIRHAM,28.9261,28.8973,28.9548
08/09/2015,CAN $,79.95,79.8546,80.0453
08/09/2015,S FRANC,109.4074,109.2791,109.5357
08/09/2015,JPY (100),89.2444,89.1507,89.3382
08/09/2015,SW KRONER,12.6215,12.6059,12.637
08/09/2015,NOR KRONER,12.8131,12.7961,12.83
08/09/2015,DAN KRONER,15.9708,15.9541,15.9874
08/09/2015,IND RUPEE,1.5932,1.5916,1.5949
08/09/2015,HONGKONG DOLLAR,13.7089,13.6957,13.7222
08/09/2015,SINGAPORE DOLLAR,74.4668,74.3922,74.5414
08/09/2015,SAUDI RIYAL,28.3284,28.2995,28.3573
08/09/2015,CHINESE YUAN,16.6835,16.6634,16.7036
08/09/2015,AUSTRALIAN $,73.8513,73.7586,73.9439
09/09/2015,US DOLLAR,105.4057,105.3056,105.5059
09/09/2015,STG POUND,162.0119,161.8367,162.1872
